X,Y,ID,COUNTY_ID,TOWN_ID,VILLAGE_ID,V_Name,T_Name,C_Name,TWD97x,TWD97y
118.4201321219043,24.515605308520872,6432,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191240.087541701,2712250.25235078
118.41285748870096,24.519737716461588,6433,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190504.854610288,2712711.06701142
118.41980113934424,24.51632270532351,6434,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191206.881123133,2712329.85097141
118.42346483527619,24.521343827868456,6435,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191580.46402677,2712884.42730855
118.42561817239802,24.511171574342601,6436,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191793.976748887,2711756.85588269
118.42093777273494,24.511954891811687,6437,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191320.033137415,2711845.59557143
118.41461141841103,24.516089281307977,6438,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190680.871033268,2712306.21706045
118.41870269356781,24.527542979898261,6439,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191100.803271149,2713573.05998723
118.41164696793641,24.517791362112415,6440,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190381.271018921,2712496.01385208
118.41985979672396,24.527462819487827,6441,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191218.010576267,2713563.68820648
118.41704030984484,24.527299878258745,6442,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190932.246831892,2713546.84486288
118.4222104845382,24.516525650125235,6443,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191451.126122423,2712351.30498944
118.4265692567553,24.513610149954424,6444,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191891.480281798,2712026.54774971
118.41749891440323,24.510644550532021,6445,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190970.932229408,2711701.92992765
118.42456983817247,24.522578594819802,6446,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191693.005061233,2713020.72097178
118.4259727698401,24.516963436562733,6447,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191832.57805292,2712398.20326536
118.41181913284282,24.52254221658248,6448,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190400.959055362,2713022.13735786
118.42504015102131,24.52192818458057,6449,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191740.361772589,2712948.48397709
118.42198343806324,24.512166773838747,6450,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191426.097493336,2711868.61933484
118.42385737581314,24.522236653518981,6451,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191620.653238254,2712983.14921607
118.41551521213036,24.523360988799141,6452,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190775.867022901,2713111.23258021
118.42496567548712,24.51391384231799,6453,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191729.118085223,2712060.85996136
118.42350716536247,24.520754911044754,6454,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191584.480981616,2712819.18189265
118.42598078643603,24.511879970132327,6455,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191831.049840473,2711835.1637793
118.41894782938485,24.508690696514307,6456,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191116.854175271,2711484.90578312
118.42277920290749,24.510602182684291,6457,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191506.014629396,2711694.99057676
118.40740427171896,24.527631561998827,6458,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,189956.020754282,2713587.73995137
118.42728329483114,24.512835309507693,6459,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191963.482885002,2711940.42747086
118.4187079951096,24.523861524934851,6460,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191099.623188218,2713165.30507732
118.41782014326436,24.517973035174339,6461,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191006.907624618,2712513.48393175
118.41715496793297,24.522025616199894,6462,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190941.39797185,2712962.62610238
118.42513960053731,24.511373746881947,6463,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191745.571939043,2711779.44995776
118.41772167116224,24.519570992217389,6464,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190997.675539226,2712690.51329134
118.4159857295998,24.526964026341275,6465,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190825.232796349,2713510.0981277
118.42705195291521,24.526309678725774,6466,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191946.232847839,2713432.92379523
118.41649277307702,24.519806486912543,6467,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190873.258570686,2712717.12210311
118.42275055237393,24.52394077790175,6468,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191509.287898832,2713172.36397069
118.42188332427806,24.518739911279035,6469,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191419.000315188,2712596.69178737
118.42847292110268,24.513085843738931,6470,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192084.151712265,2711967.67674149
118.41566042125427,24.522343766907685,6471,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190790.10404177,2712998.50425555
118.41568880203138,24.52119403109727,6472,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190792.440856654,2712871.14902109
118.40878813509389,24.528095185877625,6473,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190096.462143797,2713638.48896462
118.41232905595679,24.522869891411862,6474,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190452.78411953,2713058.21009309
118.42213142978562,24.526456957706799,6475,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191447.719693299,2713451.31478731
118.41788045596542,24.523717631769077,6476,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191015.702296831,2713149.72105978
118.42001663834631,24.520474974584175,6477,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191230.650694238,2712789.65807425
118.41704604011136,24.5186375728046,6478,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190928.775673759,2712587.4180966
118.41387977975734,24.520664040372953,6479,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190608.881335796,2712813.2251118
118.42026318744162,24.526409623173205,6480,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191258.394576239,2713446.86594927
118.41833069841238,24.521855040686003,6481,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191060.455649366,2712943.2308987
118.42080485137581,24.525117273859827,6482,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191312.679035357,2713303.49680425
118.42031969418227,24.511148514224256,6483,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191257.023094343,2711756.54531475
118.42658360544056,24.517193182479165,6484,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191894.582392934,2712423.39233246
118.42026542204634,24.515433919533137,6485,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191253.515884915,2712231.21286038
118.42246353372566,24.512945328102607,6486,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191475.110208358,2711954.64714145
118.42295173459645,24.510870646506547,6487,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191523.623154862,2711724.65210299
118.41664967507535,24.526581066352236,6488,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190892.328785266,2713467.3975035
118.41117513563452,24.523600008250888,6489,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190336.202521382,2713139.57510776
118.42782799625257,24.51510591902905,6490,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192019.723741382,2712191.68743625
118.42964343698313,24.512862564553803,6491,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192202.666697419,2711942.4563047
118.42837774936503,24.516077263849883,6492,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192075.878837002,2712299.0411879
118.42044441102519,24.525661906526803,6493,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191276.409652749,2713363.97282512
118.42041877596701,24.513106683966239,6494,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191267.974209527,2711973.3868014
118.41380792662413,24.515227307029519,6495,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190599.043683573,2712211.09154113
118.41422579664318,24.520216337874796,6496,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190643.733366616,2712763.48941546
118.42289761586909,24.513268980596134,6497,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191519.248890947,2711990.31044363
118.42430207918574,24.516897387826237,6498,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191663.249093405,2712391.59270049
118.41758140474404,24.526162893097048,6499,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190986.542515829,2713420.68251526
118.42730516485224,24.516598312524849,6500,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191967.427755558,2712357.20205545
118.42375935718442,24.52371964884783,6501,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191611.406671601,2713147.44494422
118.42432827530253,24.511760253259126,6502,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191663.531581727,2711822.60123008
118.4155967572944,24.515400448837049,6503,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190780.397666377,2712229.50006809
118.4198435551348,24.525626276948998,6504,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191215.509844966,2713360.28232328
118.40853270286502,24.529213400939692,6505,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190071.111099813,2713762.45194706
118.41118432324161,24.522036775356053,6506,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190336.394945054,2712966.42962564
118.42288082112904,24.519061813926694,6507,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191520.228722786,2712631.92231529
118.41964903511973,24.512453453659322,6508,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191189.666480374,2711901.36369267
118.41325576514816,24.518505874119214,6509,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190544.633036578,2712574.45837487
118.41771080510746,24.527529373809507,6510,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191000.292817889,2713571.97666786
118.42197540120752,24.518054663314349,6511,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191428.012991447,2712520.75574444
118.42179862666616,24.521310185073251,6512,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191411.609955235,2712881.40723678
118.41630755296426,24.513096319582878,6513,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190851.347938537,2711973.99367196
118.42634411661813,24.512911199814049,6514,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191868.343637912,2711949.22799592
118.42692310541044,24.518324810451805,6515,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191929.505598361,2712548.58672864
118.42249975461634,24.527816466215459,6516,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191485.670939694,2713601.73574406
118.41772380730558,24.516521415719886,6517,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190996.467491453,2712352.7459797
118.42373015343276,24.514320982581722,6518,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191604.102340366,2712106.47608506
118.42335367316026,24.509697336320535,6519,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191563.812726033,2711594.5281535
118.42211620501567,24.52442440538778,6520,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191445.23447188,2713226.19877721
118.42052770655476,24.512649313170755,6521,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191278.800395278,2711922.68284038
118.41882495361655,24.526502961155451,6522,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191112.706334185,2713457.81681965
118.41844302850389,24.509292110425498,6523,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191065.977571916,2711551.73269211
118.41975821381614,24.526485107977656,6524,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191207.262315873,2713455.44155372
118.41510875994381,24.514448425914878,6525,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190730.499423099,2712124.26487253
118.41485918311966,24.516789952288811,6526,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190706.307214132,2712383.71588554
118.42223754409989,24.513284673922559,6527,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191452.366201782,2711992.32831643
118.42134131052009,24.513983178194607,6528,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191361.868418436,2712070.07378895
118.41784266392037,24.520269346089211,6529,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191010.262196395,2712767.81020349
118.41567617167605,24.522363254784281,6530,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190791.709171923,2713000.65594863
118.41836391265296,24.525936606933488,6531,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191065.72616682,2713395.28502533
118.4170979072818,24.515479260656729,6532,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190932.554707701,2712237.58613272
118.42861253594509,24.514736254648362,6533,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192099.056325,2712150.41483397
118.42325023633515,24.518784814284533,6534,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191557.534415663,2712601.08584496
118.4219299128878,24.521791433116103,6535,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191425.136519612,2712934.65381352
118.42056266207172,24.511249391329521,6536,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191281.692128934,2711767.61496346
118.41839477511499,24.508471377096214,6537,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191060.704740596,2711460.85024013
118.42704907852547,24.517335535746867,6538,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191941.816168423,2712438.96332606
118.4174740097035,24.527131000413984,6539,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190976.113048175,2713527.95463955
118.42043558776783,24.523598704556289,6540,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191274.556104523,2713135.45937986
118.41843237425758,24.5105778934653,6541,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191065.497556718,2711694.14842563
118.4240611713502,24.521285201452159,6542,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191640.864215843,2712877.68170228
118.4243877979699,24.516936282246856,6543,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191671.953320929,2712395.86436708
118.42233954869759,24.509461861006393,6544,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191460.931993468,2711568.87679524
118.4238870532094,24.524502836717904,6545,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191624.708034678,2713234.13562312
118.41890767292075,24.527195202401476,6546,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191121.410828262,2713534.45318113
118.42278070726665,24.51088907038104,6547,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191506.299889285,2711726.7651301
118.41278590324146,24.51560946751724,6548,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190495.655986611,2712253.85912227
118.42159335655332,24.510764650748492,6549,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191385.916858397,2711713.48805879
118.40887721024438,24.528565239071476,6550,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190105.710737613,2713690.51279633
118.41995009024203,24.515387300036679,6551,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191221.539824705,2712226.18356015
118.42382068369265,24.524778557256038,6552,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191618.110396375,2713264.7020813
118.41815529419814,24.513662851451372,6553,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191038.858009776,2712035.95161322
118.41696261019587,24.518375952135401,6554,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190920.199086947,2712558.47708965
118.42050071252771,24.525238979045408,6555,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191281.917872445,2713317.10604459
118.42727198328467,24.516396099071613,6556,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191963.972409348,2712334.81918118
118.41014086389934,24.525853677307389,6557,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190232.467243869,2713389.63591983
118.41802820106403,24.511671612418002,6558,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191025.049291714,2711815.4594804
118.42590026073026,24.521710921586561,6559,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191827.416979093,2712924.05753791
118.41283212688758,24.523587253250749,6560,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190504.098182125,2713137.44715826
118.42315409245984,24.521140374954282,6561,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191548.882009945,2712862.0247224
118.4277722232984,24.516892975022962,6562,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192014.892232211,2712389.64214427
118.42109423795858,24.522411707824034,6563,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191340.745201009,2713003.70935221
118.42371244911489,24.524928149396352,6564,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191607.212362257,2713281.31646499
118.41891115472109,24.523266446064575,6565,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191119.931675665,2713099.30834179
118.41534588928306,24.523273163423344,6566,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190758.668440725,2713101.57782728
118.42742704919536,24.51937568746931,6567,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191981.054599461,2712664.76825557
118.42250893782931,24.516333175309342,6568,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191481.280662365,2712329.86026358
118.42366891268415,24.512752243152093,6569,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191597.171238112,2711932.75104446
118.41990444732762,24.508591078792573,6570,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191213.752563614,2711473.46477714
118.41221932489725,24.518114987768868,6571,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190439.422784705,2712531.61111626
118.42757244456141,24.520098112077552,6572,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191996.119637793,2712744.72172296
118.414892040285,24.517722598352904,6573,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190710.074544597,2712487.00024136
118.41881507133176,24.509797701104457,6574,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191103.916281802,2711607.57235804
118.41590429490002,24.526982420166778,6575,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190816.989925387,2713512.17032069
118.41489065949223,24.516013549205642,6576,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190709.13244931,2712297.70914779
118.4163388179346,24.516634048185605,6577,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190856.172517461,2712365.81355482
118.42013705940367,24.521163924220822,6578,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191243.173679381,2712865.91382184
118.42495265372101,24.515989054916226,6579,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191728.755717027,2712290.71252297
118.4124506193241,24.521350590528474,6580,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190464.385883598,2712889.88203589
118.42109578244349,24.517048831311719,6581,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191338.41096222,2712409.72485108
118.41420003787725,24.514395119877218,6582,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190638.387612279,2712118.75114194
118.41847977040352,24.509796318015109,6583,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191069.936160957,2711607.56220316
118.42140813960722,24.509964482214347,6584,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191366.775781684,2711624.94137595
118.42381607998709,24.517334569254906,6585,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191614.202688538,2712440.2196356
118.41841510479838,24.507910192924086,6586,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191062.50324904,2711398.68575483
118.42495061113925,24.512125936678828,6587,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191726.766876796,2711862.84093918
118.41834055148669,24.517783846989179,6588,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191059.554229368,2712492.30747234
118.42164938528771,24.511513280523044,6590,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191391.942025738,2711796.38124783
118.42503774171477,24.522656766290922,6591,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191740.453748569,2713029.18155894
118.41533233209739,24.521223791196604,6593,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190756.333314839,2712874.59814382
118.4228804661247,24.517211725051297,6594,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191519.336193194,2712427.00959041
118.40946526640785,24.527562764179802,6595,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190164.820602319,2713579.2248767
118.41566124351452,24.512464664116283,6596,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190785.55643251,2711904.30951184
118.41556194436919,24.520584051091191,6597,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190779.300205131,2712803.64294777
118.42649261610981,24.512192443784684,6598,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191883.061610858,2711869.55731654
118.41521563981799,24.52435917267978,6599,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190745.979923385,2713221.91857417
118.41995960345858,24.52164336024094,6600,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191225.414994115,2712919.09097031
118.4160475091449,24.513457686777699,6601,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190825.164972157,2712014.12954192
118.41240701489372,24.520891884635951,6602,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190459.751149644,2712839.09523157
118.41099946830029,24.525050023154023,6603,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190319.087595931,2713300.25272903
118.42142886449602,24.519093206176358,6604,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191373.112514262,2712636.0150878
118.42272693768035,24.519669817802459,6605,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191504.916871122,2712699.3290541
118.42556259203091,24.519379608228299,6606,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191792.126371959,2712665.98734954
118.42395571031285,24.522143789425769,6607,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191630.574571546,2712972.8221499
118.40843541443367,24.526090762035032,6608,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190059.770916032,2713416.63470605
118.41867442412077,24.521326296052482,6609,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191095.038954315,2712884.52121839
118.42767466015331,24.515918461986598,6610,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192004.558322814,2712281.74770614
118.41369040996348,24.522613381171563,6611,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190590.609200319,2713029.21278669
118.41896359012412,24.523111825048094,6612,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191125.172838596,2713082.1603809
118.42506485626751,24.524456555429413,6613,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191744.031548634,2713228.51196367
118.42557619984532,24.514204585732323,6614,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191791.12066433,2712092.80470411
118.41921402744384,24.523902861358909,6615,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191150.918177533,2713169.66759811
118.42486198211826,24.525445634130428,6616,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191723.931106751,2713338.1464468
118.42149220756278,24.525136528983932,6617,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191382.336344726,2713305.33738438
118.4215567303478,24.522995877012125,6618,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191387.880721939,2713068.21458507
118.42782317953025,24.516196573249879,6619,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192019.736213826,2712312.48846196
118.41425857096843,24.519825085511535,6620,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190646.870590042,2712720.14078571
118.42079296425071,24.526961404644673,6621,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191312.331683919,2713507.75508667
118.40885578254097,24.528468644499601,6622,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190103.493742571,2713679.82340416
118.42269425170076,24.52235582532041,6623,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191502.848835768,2712996.84090555
118.42507775213117,24.514242990174392,6624,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191740.6273658,2712097.26852946
118.42674217982686,24.514036401683395,6625,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191909.199795186,2712073.68590123
118.42290088649244,24.524829753836205,6626,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191524.932744067,2713270.76190285
118.41947587194832,24.508815381152417,6627,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191170.424645861,2711498.49061419
118.42397635634018,24.515737846362796,6628,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191629.706350239,2712263.30146036
118.42228942354987,24.528218286001017,6629,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191464.545285684,2713646.32991358
118.426528666007,24.517008546150773,6630,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191888.930209426,2712402.96544297
118.42737085644572,24.516592629662362,6631,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191974.081981753,2712356.5450215
118.41593638477669,24.513350048340836,6632,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190813.853499889,2712002.25530475
118.41502428887704,24.51947629256226,6633,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190724.298809239,2712681.18000141
118.4202131138842,24.526644312349486,6634,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191253.429972421,2713472.88109536
118.42334455876973,24.525916441167634,6635,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191570.392074526,2713390.93386405
118.41920388120396,24.522357878442186,6636,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191149.170076796,2712998.55190985
118.41489020103633,24.518679884164992,6637,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190710.337509636,2712593.02857164
118.41711589695983,24.51274778197979,6638,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190933.100645392,2711935.04419769
118.41535989783578,24.521800720820831,6639,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190759.397205469,2712938.48619773
118.42704134458879,24.515470980065658,6640,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191940.1754848,2712232.45152917
118.4169500392574,24.51372419723247,6641,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190916.749597438,2712043.26134469
118.42943238556269,24.513153978448681,6642,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192181.412603024,2711974.82114645
118.42785595791885,24.516710503085378,6643,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,192023.293684626,2712369.39669634
118.42700358406319,24.5184013207591,6644,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191937.695935806,2712557.02703526
118.42219504098694,24.517230325077136,6645,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191449.887776129,2712429.36019875
118.41797157254425,24.51453077172183,6646,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,191020.645368131,2712132.15953437
118.41257457223992,24.518101905369161,6647,09020,0902002,0902002-007,官嶼里,金沙鎮,金門縣,190475.415126006,2712530.00891808
